,name,code,url,img_url,rank,genre_country,review
0,시민덕희,196364,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=영화시민덕희,https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240124_126%2F1706084548964mScff_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,"[' 1위 / 14만명 ', '  8.87 ', '  8.87 ']","['드라마', '114분', ['대한민국']]","['의외로 기대없이갔다가 재밌었음.서울의봄이후 한국영화계의 봄이 올수도 있을 작품', '라미란 연기 너무 리얼함. 잼나게 봄', '범죄도시 극한직업 베테랑 다 있네 추운 날에 어딘가 끓어오르는 마음 ㅋㅋ', '마지막에 덕희가 총책이랑 벌이는 액션씬은 베테랑급...! 덕희가 사기 친 놈이 잘못이지 당한 내가 잘못이냐 할 때는 뭉클하기 까지.', '연기구멍 없어서 너무 좋았던 영화!!', '실화의 힘과 배우들의 매력이 느껴지는 영화!!', '시간가는 줄 모르고 봄. 시원시원함.', '올해 나왔던 한국 영화중 제일 재밌게 봤습니다.실화여서 더 몰입되고 긴장감 넘쳤어요!배우들 연기력도 탄탄하고 여운에 남아서 명절에 부모님과 한번 더 봐야겠어요 ㅎㅎ', '시민덕희 시민덕희 시민덕희', '시민덕희 재미있습니다', '덕희 일억 주라고 왜 안줘', '영화보고 나왔는데 경기남부경찰서에서 전화옴ㅋㅋㅋ 덕희 빙의해서 시원하게 욕해주고 끊었음ㅋㅋㅋ 아직도 보이스피싱 범죄가 판치는 시국에 부모님 꼭 보여드려야 하는 영화!! 라미란 염혜란 쌍란 자매 연기 진짜 최고임', '절망적인 세상이어도 용기있는 한명만이 남아 있다면', '개봉하자마자 달려가서 보고왔네요~울고웃고 현타오고ㅠ지금도 계속 일어나고 있는 보이스피싱에대해서 다시한번더 생각하면서 재미있게 시청했습니다. 라미란님 염혜란님 장윤정님 우리안은진님 공명님 박병은님 이무생님 모든 배우님들 연기 너무 최고였어요 시민덕희 대박나자 아자아자 화이팅!!!', '예상보다 훨씬 재밌네요ㅋㅋㅋ 부모님 보여드리면 보이스피싱 예방도 될듯', '한 시민이 보이스피싱총책 잡는게 가능이나 한가?현상금 이자쳐서 지금이라도 줘라.영화 마지막  합의내용 겁나 멋있음요.시민 아니라 영웅덕희', '예상보다 훨씬 재밌어서 놀랐음 라미란표 범죄도시ㅋㅋ 짜임새나 긴장감 연기력 모두 준수하고 부모님 모시고 보기 딱인듯 엄마랑 엄마친구랑 보여드려야겠음', '오랜만에 진짜 제대로 통쾌한 영화범죄도시 처음 봤을 때의 느낌이다 ㅋㅋㅋ 라미란표 범죄도시?', '지인짜 재밌어요ㅜㅜ기대안했는데 진짜ㅜ몰입해서 봤음 진짜 무조건 보세요 연기대박임', '구멍이 없는 영화! 라는 느낌~ 배우들 연기도 너무 찰떡같구 실화바탕이라는데 실제 주인공분이 너무 대단하다고 생각하면서 봤어요!', '와 실화라니 너무 놀랍다 배우들 연기도 넘 찰지고 진짜 재밌었음 엄마 모시고 한 번 더 보러가야겠다', '이거 실화입니까??! 부모님 모시고 설에 꼭 봐야할 영화입니다!', '간만에 재밌는 영화봤어요 ㅋㅋㅋㅋ라미란 연기 최고!!', '보이스 피싱은 피해자가 바보가 아니며 열심히 일할 에너지를 남의 돈 빼먹는데 쓰는 그놈들이 진짜 바보다. 거기에 열심히 일안하는 철밥통만 믿는 일부 경찰들의 무능도 문제다.', '라미란 배우님과 다른 배우님들 모두 연기 너무 좋았어요!!! 스토리도 흥미진진해요', '실화를 바탕으로 했다니 대단하네요', '시민덕희~~~!!!', '영화는 유쾌했지만, 그렇지 않은 현실에 한편으로는 씁쓸하다', '이게 실화라니 미쳤다... 너무너무 재미있었고 라미란 포함 배우들 다 연기도 대박 ㅠㅠ', '실화기반이구 각색을 다르게 하셨지만 딱히 연기구멍 없구 볼만합니다.', '기대없이 봤는데 너무 속이 뻥뚫어영화였음. 배우들도 리얼 연기 좋았음', '이렇게까지 웃길 줄 몰랐는데 ㅋㅋ 재밌게 잘봤어요시원 통쾌!!', '유쾌 상쾌 통쾌 시원하게 날려버린 2024년 라미란표 시원한 탄산음료같은 영화!', '범죄도시 보는 기분이 들었어요.재밌네요', '이게 실화라니... 화가난다', '텐션좋고꿀잼!! 배우들 케미가 너무 좋아서 시간 가는 줄 모르고 봤어욥!', '긴장과 통쾌함을 동시에 선사한 영화. 실화라는 게 충격이고 이 영화를 계기로 보이스피싱에 대한 처벌이 더욱 강화되면 좋겠다 ㅠ 라미란 최고', '예고편보다 덜 코믹하고 진중하다.', '러닝타임 내내 가득한 답답함과 긴장감 또 숨기지 못하는 코믹함이 곳곳에 드러난 영화. 시간가는 줄 모르고 진짜 재밌게 잘 봤어요', '라미란 배우를 비롯해 다들 연기가 너무 좋았어서 무섭기까지 했어요. 특히 이무생 배우 눈빛이 ㅎㅎㅎ  실화 바탕으로한 영화라 그나마 결말이 속시원했는데 마지막 자막 보고 현실의 씁쓸함 또한 느꼈네요.', '평범한 시민의 소중한 승리', '보이스피싱의 위험성에 대해 잘 보여줘서 좋았습니다. 중간중간 들어가 있는 개그들도 숨통 트이게 해주는 타이밍에 들어가서 넘 좋았고요.', '영화 시민덕희 재밌게 잘 봤어요', '라미란연기 항상 좋아요 공명얼굴 아름다워요', '영화가 길지도 않고 딱 적당하게 재미있었다.', '약한 과한 연출이 있긴하지만 이정도면 만족하면서 볼만함. 걸캅스와는 전혀 다름. 단점: 귀 아픔;;', '연기력 되는 배우들과 실화 모티프의 콜라보', '걸캅스 냄새 풀풀 나서 긴장했는데 완전 기대이상이네', '딱 예상가능한 스토리와 연기', '우리엄빠 보여줘겠어! (엄마 아빠 보이스피싱 당할것만 같아) 라미란이 우리엄마였음좋겠다ㅋㅋㅋ', '시간 가는줄 모르고 봤네요. 재미있었어요.', '실화라고 하니 더 재밌네요-! 배우들에게 몰입되어 넘 재밌게보았습니다~', '군더더기 없이, 유도리 있게', '영화 시민덕희 재밌었어요. 추천합니다.', '군더더기 없이 깔끔한 웰메이드 코믹드라마', '가는 길 험난해도 김덕희처럼 살자!', '한국영화계의보물이자어엿한원탑주연라미란', '부모님 시청 필수 영화', '실화기반이라니 진짜 대단하네요 아쉬운부분도 있지만 가볍게 한번씩 봐도 괜찮을꺼 같네요', '너무 재미있어요! 배우들 연기도 그렇고 스토리도 질질 끌지 않고 유쾌해서 가족들이랑 보기 좋았습니당! 공명 귀여워요...', '진짜 요즘 젤 핫한 배우들이 다 모였음! 모르는 얼굴 하나도없는 배우 라인업임 최고!!', '보이스피싱범이 구조요청을 했다라는 점에 흥미를 느껴 관람했는뎅 역시 재밌네요!! 올해 최고로 통쾌 유쾌한 영화였어요! 덕희와 친구들의 케미도 넘 좋았네요 ㅎㅎ 한번 더 보고 싶어요~', '이무생로랑 폼 미춋다리 영화 꿀잼', '공감되는 소재에 흥미로운 스토리 거기에 영화적으로도 손색없는 재미까지~~ 라미란이 진짜 작품 잘 고르는듯', '영화 잘 봤습니다 재밌네요', '라미란!!! 염혜란!! 장윤주! 안은진! 넷이 또 뭉쳐서 영화 찍어줘요!', '솔직히 재밌었다 한번 더봐야지', '살짝 마동석 없는 범죄도시 느낌', '연기들이 진짜 다들 미쳤음', '배우들 연기가 좋았습니다 잘 봤어요', '실화였다니...영화 재미있게 봤어요', '배우들의 연기 구멍 하나 없어 보기 편했음 스토리도 흥미진진 킬링타임으로 제격 시간되면 꼭 보길 추천함', '배우분들 연기도 좋고 재밌게 잘 봤어요', '여태 본 영화들중 최고로 무능한 경찰인듯', '라미란 염혜란 코미디도 재밌었는데, 예상외로 스릴감 있었고 재미도 있었음.', '라미란 배우의 연기에 이마가 탁!', '실화 기반 이야기라는데 배우들 연기가 좋았습니다', '라미란 나오는 영화는 거의 다 재밌음', '실화 바탕이란 걸 알고 가서 그런가 세상엔 이런 사람도 있다는 걸 응원하면서 보게 됐다. 라미란 배우님 연기가 몰입에 엄청 도움이 됐고', '이게 실화라니 믿기지가 않아요 한국경찰들 정말 뭐하는건지ㅜ 심장 졸이며 재밌게 잘봤습니다', '생각보다 볼만했네요. 배우들 연기 좋았습니다.', '오랜만에 심장이 쫄깃쫄깃해지는 영화였다ㅠ살짝 범죄도시st', '울다가 웃다가 극한직업에 범죄도시에', '재밌습니다. 통쾌하고~ 배우들 연기도 좋고, 잘 봤어요', '시민 덕희 재밌었습니다~', '실화기반이라 기승전결 깔끔 추천합니다', '본 사람이 왜 범죄도시 같다고 했는지 알겠다ㅋㅋ 고구마 없이 그냥 막 통쾌하고 웃김', '흔하게 접하는 사건이라 더 몰입하게 됨. 연기보는 맛도 있고 재미있었음!', '실화 기반이라 더욱 몰입 되는 면도 있고, 라미란 배우님 연기 말해 뭐합니까! 재밌었어요!', '영화 끝나고 딱 든 생각은 실화 주인공은 정말 대단하다 !!!', '실화라는데 실제로는 어땠는지 모르지만 영화는 진짜 재밌게 보고 나왔다 ㅋㅋ 돈 안 아까웟음', '아니 진짜.. 너무 쫄깃하고 재미있어요!! 강추강추', '실화라 그런지 통쾌한 맛이 있었다', '30만원이지만 보이스피싱 당했던 거 생각나서 울컥함 아직도 못잡음', '손에 땀을 쥐게 하는 쫄깃쫄깃하고 긴장감 넘치는 전개와 연기 구멍 1도 없는 탄탄한 배우들까지,,, 간만에 극장까지 가서 너무 재밌게 보고 온 영화였습니다~!', '실화라는 거에 일단 놀랐는데 다들 연기를 너무 잘하셔서 그런지 재미있었습니다!', '연기구멍 하나없이 케미가 완벽합니다 진짜 실화라니 대박이고 몰입감 쩔어요', '진짜 시민이 하드케리했네. 웃기고 화나고 쫀쫀하네', '실화 소재를 가지로 감독이 너무 가볍지도 않으면서 몰입감 있게 잘 연출 한 것 같다. 주연 조연급 배우들의 캐미도 좋다.', '재밌고 통쾌한 영화! 배우들 연기는 물론이고 지루할 틈 없이 흘러가서 좋았어요! 가족들이랑 한 번 더 볼 생각입니다~', '실화라던데 대단한 아줌마다 ㄷㄷ영화 재밌음', '이번에 본 영화들 중에 제일 재밌었다 스토리도 재밌고 연기도 다들 잘하신다 한번 더 보고싶은 영화', '지루할 틈 없이 끝까지 잘 봤어요. 너무 재밌었습니다.', '실화가 궁금해 질만큼 의외로 재미있었다.', '배우들 연기도좋았고 재밌게봤습니다', '모두다 갖춘 영화!꼭 봐야 할 영화!', '손에 땀을 쥐게 하면서도 웃음을 놓치지 않고 시원한 액션도 보여줘요. 가족 영화로 추천합니다!', '이게 진짜 실화라구요? 저번주에 어머니가 이상한 전화를 받으셨다는데,,, 일상 속 있을 수 있는, 실제로 일어난 일을 영화적으로 잘 풀어낸 것 같아요', '생활밀착형 라미란의 미친내공 미친텐션의 배우들이 모여 보여주는통쾌하고도 재미있는 범죄추적극', '라미란 염혜란 연기 참 잘한다', '영화 보는 내내 재밌었어요ㅋ ㅋ 속도도 적당하구 감동적인 부분도 있고(라미란님이 연기 개잘해서) 호불호 거의 없을거같아요', '무서워요 무서워요 ㅋ.ㅜ', '실화라서 더욱 흥미진진했지만 폭력성 수위를 조절했다면 좋았을 것 같음', '영화 재밌게 잘 봤습니다.', '실화바탕이라 더 몰입되고 재밌게 봤는데 경찰들 뭐하니…', '기대를 하진 않았는데 재미있었다.', '재미있게 잘 봤어요 김무열 나오는 보이스 속편인가 싶네요ㅎㅎ', '연기가 자연스럽고 중간에 웃기면서 재미나요', '실화를 바탕으로 해서 그런가 몰입감이 장난없네요 부분부분 웃음포인트나 눈물나는 장면들도 나오고 기대이상으로 너무 잘봤습니다', '끝까지 몰입할수밖에 없는 스토리 꼭 보세요ㅠㅠ', '웃기고 짠하고 긴장감 넘치고 다하는 영화에요! 생각보다 너무 재밌게 봤습니당 ㅎㅎㅎ', '시민덕희 재미잇게 잘봣어요~~', '완전 통쾌했습니다 ㅠㅠ 보이스피싱 없어졌으면… 배우들 연기도 꿀잼이었어요~~!!', '라미란님 연기 넘 잘함 조연들도 캐미좋았고 빌런 너무 미워', '진짜 재밌게 봤어요ㅎㅎ연기도 다 짱입니다!', '예전에 직접 보이스피싱 잡은 분에 대한 기사를 봤었는데 좀 각색된 영화로 봐도 너무 속터지는 일들', '덕희 봉림 숙자 애림 행복해라', '실화가 주는 놀라움과 감동', '라미란 배우의 갓벽한 연기를 갓벽하게 살려낸 스토리와 연출', '라미란 염혜란 장윤주 케미 대박ㅋ 박병은 배우 너무 웃김', '영화 구성이 깔끔하고, 도중 웃음포인트도 있고, 긴장감도 있어요. 실화를 바탕으로 한 영화라 더 몰입해서 봤어요^^', '군더더기 없고 재미 있어요. 오랜만에 좋은 영화 잘 봤습니다 :D', '피투성이로 바닥에 쓰러진 덕희의 얼굴에서사회에 던져진 소시민의 현재를 보았다.', '기대 안했는데 몰입하면서 보고 옴', '정말 너무 재밌었다 이건 극장에서 사람들이랑 같이 응원하고 뷴노하며 봐야함 속이 다 시원하고 실화 뉴스도 진짜 엄청나다 꼭찾아보시길', '기대했던 것보다 훨씬 몰입있게 볼수 있는 스토리와 라미란 배우님과 엄혜란 공명 배우님의 연기가 돋보이는 영화입니다. 중간중간 장윤주님의 강약 조절 안되는 시끄러운듯한 발성과 하이톤, 박병은 배우님의 흐지부지한 애드립 때문에 집중이 깨지긴하지만 영화관에서 본게 후회되진 않습니다.', '연출이 조금 과한 면이 없지 않지만 그럼에도 볼만하고 재미있는 영화인 것 같아요. 배우님들의 연기는 훌륭했습니다 :)', '웃음과 반전의 재미까지... ㅋ보이스피싱이 사라지는 그날까지 대한민국 화이팅!', '그래서 견찰의 보상금 지급은요?', '영화의 힘은 라미란을 필두로 염혜란, 장윤주, 안은진의 케미스트리에서 느껴진다. 각 캐릭터에 녹아든 배우들은 현실에 발붙이고 사는 우리의 이웃, 주변인들을 떠올리게 한다. 가해자이자 피해자인 손대리를 연기한 공명은 캐릭터의 균형을 잘 맞췄다. 고액의 아르바이트 사기를 당해 보이스피싱 집단에 갇히지만, 덕희에게 용기를 받아 성장하는 캐릭터가 인상적이다.', ""보이스피싱 소재의 평범한 재미의 '한국 상업 영화'. 빌드업이 부족하고 개인적으론, 이래도 되나 싶은 장면들이 많았음. 통쾌함과 답답함과 의아함이 공존함."", '실제 사건의 불합리함을 돌이켜 보기에는 좋았지만..', '미안합니다, 유도리가 없어서', '주변에서 일어날 수 있는 사연을 영화로 만들어 줘서 한번 더 경각심을 가지게 하는 영화입니다. 배우님들의 열연도 좋았습니다. 라미란 배우님 멋지십니다~', '실화 소재라서 더 통쾌함', '실화 바탕이지만 장르물로서도 나름 볼만했었다.', '라미란이 연기를 너무 살벌하게 한다..', '영화 잘봤습니다 영화 잘봤습니다', '시민 누구나 공감이 가능함..', '잘 봤습니다. 기대보다 괜찮습니다. 실화를 알고 봤는데 기대했던 장르와 다르지만...', '한없이 가벼운 코미디 영화인지 알았는데 그렇지만은 않았다요즘 어딜 나와도 빛나는 염혜란', '배우들 연기 잘 봤습니다', '별 기대없이 봤는데 시간 가는줄도 모를만큼 재밌게 봤어요 그리고 보는내내 심장이 조마조마했어요', '킬링타임으로 재밌게 봤습니다.', '영화 화이팅입니다 :D', '라미란 배우 연기 좋았어요', '분노가 끓어오르고 감동도 있고 유머도 있고 재밌게 감상했음', '피해자는 스스로 살 길을 찾아야하는 현실이라니', '재밌게 잘 봤습니다ㅎㅎ', '배우분들 연기는 아주 훌륭했지만 뭔가 아쉽네요', '실화라 더 재밌다 김성자씨한테 1억원 드려야..', '나름 킬링타임용으론 괜찮은듯.', '걸캅스2인줄 알았는데 왜 재밌음?', '보이스피싱 조심하세요~', '실화 배경으로 한 시민덕희... 잘 만들었다고 하긴 어렵지만 꼭 봐야할 작품인 듯', '시민덕희 Citizen of a Kind, 2024', '재미있어요재미있어요', '더이상은 대리만족으로 끝나지 않기를', '재미있게 봤습니다.실화라는것이 믿기질 않네요..', '진짜 너무 재밌었다!ㅋㅋㅋ 뭔가 범죄도시 느낌나면서 극한직업 느낌도 있음!ㅋㅋ 진짜 대박날 것 같음!', '잘 보고왔습니다. 현실도 이런 사이다면 얼마나 좋을까요.', '주인공이 만들어내는 이야기.', '영화 보이스와 비슷하나 조금 더 가볍다 다가올 설 명절에 즐기기 좋을 영화', '선입견을 깨게 만든 재미있는 실화 기반 영화', '생각보다 스릴 있어서 만족ㅋㅋㅋ', '역시 라미란씨 연기력 믿고 봅니다. 조연분들도 너무 연기 잘하시고 보고 나서 여러가지 사회문제에 대해 생각해보게 되네요', '공감되는 스토리에 재미 감동까지 잡은 영화!라미란표 생활 연기는 이제 믿고 본다 최고', '무거운 주제를 담백하게 풀어내준 시민덕희', '가족들이랑 같이 보기에 딱 좋았어요!', '한국어를 모르는 외국인이 봐도, 아니 외계인이 봐도 라미란의 연기는 탁월하다는 걸 알 수 있을 것이다.', '지루하지않고 재밌습니다 기대이상이에요라미란배우가 나온영화 중 제일 좋았습니다', '라미란 작품중가장 재밌게봄', '라미란 아우 연기잘해요 감동에 눈물찔끔햇움역시 개봉하자마자 봐야 제맛이죠', '영화관에서 보기 좋아요', '오랜만에 엄청 웃으며 본 영화입니다. 재미와 감동이 동시에 있네요 !!', '개봉 기다렸다가 개봉일에 관람했습니다 역시나 재밌었습니다!!', '재밌습니다 늘어지지 않고 깔끔하게 주조연 연기도 좋네요!', '모야 시간떠서 봤는데 생각보다 넘 잼썼음', '라미란이 제대로 보여주는 사이다 같은 영화!!! 저희 부모님도 오랜만에 영화 보고 싶다고 하셔서 모시고 또 보려고요 당장 보세요!!!', '실화에 너무 많은 각색이 들어가며 현실감을 잃었다', '연기 구멍도 없고 생각보다 마냥 가볍지가 않아서 기대이상으로 재밌게 봄!!', '보이스피싱 다들 조심하세요~!', '라미란.. 눈물금지!!! 너무 슬퍼서 따라 울었어요ㅜㅜ연기 최고예요', '<시민덕희> 영화 잘봤습니다', '재미있게 관람했습니다', '보는내내 심장 쫄깃... 재밌게 봤습니다', '실화바탕이라 의미있고 재밌었어요 잘봤습니다', '현실적이라서 너무 안타깝네요....ㅠㅠ', '실화라서 마냥 웃을수가 없었다...사기천국 대한민국...이나라가 언제부터 이렇게 됐나..슬프다', '실화라는게 여러모로 놀라웠던 작품']"
