,name,movieId,review
0,시민덕희,87866,"['실화인게 너무 놀라웠어요 이런 보이스피싱 정말 무조건 사라져야할 ㅠㅠㅠ 흑흑 별개로 영화 자체는 정말 재밌었구요 라미란이랑 다른 배우들 연기 너무 잘하고 공명 진짜 잘생겼어요 ,,, &#9825;', '100점중에 한 55 난 반반', '영화 끝나고 딱 든 생각은 실화 주인공은 정말 대단하다', '너무 재미있어서 시간이 어떻게 가는지도 몰랐어요', '재미있게 잘 감상했어요', '생각보다 너무 재미있네요', '흥미진진\r\n박진감\r\n배우연기 굿', '실화를 바탕으로 했다고 할만큼\r\n배우들 연기가 찐으로 느꼈어요!! \r\n다시 그런 피해자가 안나왔으면 좋겠다는 생각뿐이네요. \r\n\r\n근데 그런용기는 어디서 나오신걸까요? 대단하세요', '실화를 바탕으로 한 영화의 좋은 예  라미란씨 연기는 한국서만 보기 아까움 염혜란씨도 마찬가지임 총책놈은 진짜 연기이기에 망정이지 공항서 만났음 디져써', '정말 가능한 일일까싶은데!\r\n영화는 영화니까!\r\n그냥 볼만햇습니다', '배우 연기 아니면 별로였을 듯.', '보다가 답답해서 나온 영화는 처음. 연기들도 똑같고 코미디 영화는 아니고 범죄영화 스타일. 킬링타임용도 아니고 시간아까운 영화.', '뻔한 영화 재미도 없음.', '재밌다!!! 한국영화붐왔다!!!', '재미 났어요 !!.,&#40;&#41;@;&#9825;', '잘 봤습니다. . ..관람', '배우들이 찰떡같이 연기를 너무 잘하세요~\r\n너무 통쾌하고 재미있어요!', '간만에 아주 재밌게 보았네요', '시민덕희 재미있게 잘 봤어요 \r\n주인공 연기 좋아요 \r\n마지막에 범인 잡혀서 다행이네요', '실화라니   더  통쾌하고  재밌네요', '실화바탕에 영화다보니 각색은 이해가 가지만 마지막 공항 내용들은 조금 아쉬웠네요.. 영화긴하지만 아쉽습니다..', '아주 재미나고 흥미진진하게 봤어요. 눈물 포인트도 있구요. 강추!', '실화라는게 안믿겼어요 :&#41;', '최근에 농협갔다가 보이스피싱한테 이체하신 아줌마를 본적이 있는데..다들 힘들때 더 힘든일이 생기더라구요. 누구나 당할수 있는 일이라 현실감 확~  왔어요. \r\n배우들 연기력 최고!!', '흥미진진하게 잘 만들었네요 다들 연기가 너무 좋아요', '재미있어요 배우님들 연기가 찰떡이네요', '아무생각없이 쉬는날 영화관람 후에 실화래서 찾아봤더니 무책임한 경찰들에게 너무 화가나네요 ..\r\n실제 덕희 김성자님과 박영주감독님 그리고 연기자분들 덕분에 여러모로 많은 것을 느끼고 오랫만에 너무 좋은 영화 그리고 제 휴일을 너무 알차게 보낼수있어서 너무 감사하는 마음입니다', '그냥저냥 볼만합니다 \r\n가볍게보기좋아요', '실제 사실에 대한 긴장감과 소소한 재미로 4,000원 주고 볼만함. 근데 14,000원 주고 보기에는 무게감도 없고 메세지도 그렇고 큰 웃음도 글쎄', '재미있어요 역쉬 라미란! 연기쨩\r\n같이 나오늘 멤버들도 캐미 좋았어요', '재미있게 잘 봤어요^^', '진수함이 없어서 너무 재미있게 봤슴돠^^', '보이스피싱 관련 영화가 많이 나오는데 실화기반이라서 더 긴장감 있게 봤습니다 연기도 좋고 재밌어요!', '재미있게 봤어요 좋아요', '믿고 보는 배우 라미란씨. 실제를 모티브로 한 영화라니 소름입니다 . 영화는 소소입니다. 날로 발전 하는 보이스 피싱. 제발 피해자가 더이상 나오지 않기를 바래봅니다.  영화처럼 정의가 항상 이기는건 아니니까요', '남일 같지 않네요! 라미란배우님 포함해서 보이스피싱 피해자들의 심정 영화에 잘 녹여내주셔서 보기 좋았습니다!', '전형적인\r\n\r\n정의구현을\r\n보는듯...', '진짜 손에 땀날정도로 깊이 빠져서 보았어요 배우님들 연기는 또무엇 대박이였다는 라미란님은 마지막 명장면 연기 정말 대단하시네요', '배우분들 연기도 좋았고 재밌게 봤습니다', '현실은 늘 당하기만한다고생각했는데 실화바탕으로 영화가 나와서 너무 좋아요 재미있습니다!!!!', '재미도있고 슬픔도 있고 통쾨도 있고\r\n잼나게 봤어여~~', '진짜 재밌게 봤어요!! ', '최근 본 영화중에 제일 재밌게 잘 봤습니다!! 완전 재미써요', '부모님이랑 보기 좋은 영화', '너무 재밌게 잘봤습니다\r\n아들과 딸과 같이 봤는데 아이들도 재밌어하더군요\r\n실화를 바탕으로 했다니 너무 놀랍고 실제 주인공님은 정말 대단하시네요 어떻게 그런 용기가 나셨는지  칭찬합니다 더이상 보이스피싱범죄도 피해자도 없길 바랍니다', '재밌게는 봤는데 가슴이 아팠습니다 ..ㅠㅠ', '실제가 더 영화같다는 말이 딱 들어맞는 영화가 아닌지', '다소 억지 스러운면도 있지만 전개가 빨라서 좋네요 경찰의 답답한 태도 일반인으로써 갖을법한 그 답답한심정 그런걸 라미란배우가 잘표현해줘서 공감? 가는부분도 있었고 전개가 빠른데에 비해 시간은 잘안가더라구요 ', '그럭저럭 나름 볼만하네요~', '배우들 연기도 좋았고 재밌게 봤어요', '현실은 더 냉혹했던 사건\r\n배우들의 연기가 살린 영화', '쏘쏘~코믹과 뭔가 섞인 애매한^^', '배우들의연기 좋았어요\r\n실화영화 맘  아프네요\r\n보이스피싱범죄자 하루빨리 근절되길~~', '어무이아부지가 재밌다하셔서, 저도 주말에 보러가려구요', '기대 안하고 봤다가 당함.끝까지 긴장을 놓지 못했다.몰입감 최고.', '보이스피싱 관련 피해있으신 분들은… 보지 마세요ㅜㅜ 개인적으로 ptsd와서 힘들었습니다…', '실화라서 더 놀랍네요 다시한번 경각심을!!!', '완성도가 좋았어요 잘봤습니다 ', '믿고보는 라미란 믿고보는 염혜란', '재잏게 잘 봤습니다\r\n배우들 짱', '시간가는줄 모르고 봤네요 배우들 연기 정말 좋았습니다 보고나니 세상 무섭다는 생각이 새삼 드네요 보이스피싱으로 피해보는 분들이 없길', '재밌었어요 여자배우들 많이 나와서 좋았습니다 ', '심각한 영화인데 코믹이 되부렀네 ㅎㅎ', 'tlrksEodnrlfhs whgdktdjdy g', '배우들 연기도 좋았고...재미있게 봤어요', '시민덕희   재밌게봤고 보이스피싱 조심해야겠구나라는  생각이  들어요  영화대박나세요', '배우 연기는 너무 좋았어요. 다만 소재가 드라마나 영화에서 많이 다뤘던 내용이라서 조금 식상했어요. 피해를 입은 사람들의 마음을 잘 대변해주는 영화였어요.', '보는내내 현실이여서 보기가 힘들었음. 주인공의 마지막대사가 넘 슬펐다\r\n피해자들 돈으로 뭐하려하지말라는.\r\n', '잘봤어요 저런 나쁜놈들은 없어져야할 사회 악이에요', '실화를 바탕으로 보이스피싱범을 잡는 얘기를 아주 실감나게 잘 표현했네요.', '진짜대단하신분\r\n나라면절대못했을행동들\r\n경찰도답답하고\r\n시스템도말도안되고\r\n그러나\r\n지금도같은상황이라는거\r\n내눈에눈물나게하는사람들\r\n진짜피눈물나는\r\n세상이되길 바란다', '볼만해요.좋았어요.', '실화를 바탕으로 한 영화여서인지 현실로 다가오네요', '실존인물이신분이 정말 대단하신분이네요 보이스피싱 조심또조심해야겠어요 잘 봤어여', '실화바탕이라니 좀 놀랍다.\r\n큰 기대는 안했는데 나름 재밌게 봤다', '보이스피싱 조심해야겠어요', '실화라고 해서 2번 더 놀랐어요!!! ', '역시 라미란 영화 ~\r\n스릴 넘치면서 재미있어요', '배우진도 스토리도 기대 하나도 안 하고 봤는데 너무 잼있어요! 꼭 보세요', '실화바탕이였네요 아줌마 실행력 진짜 장난아니네요\r\n포기하지않고 나쁜 놈 잡아주셔서 감사해요\r\n진짜 보이스피싱 !!! 조심합시다', '배우 연기가 좋아요\r\n기대 안 했는데 재밌엇음', '이벤트 포인트 얻기용.\r\n', '그냥\r\n볼만해요\r\n안은진배우님 짧게\r\n나오지만 귀엽고\r\n예쁩니다', '킬링타임용! 볼만합니다', '잔잔한 웃음! 실화를 배경으로 한 영화라 집중 해서 봄! \r\n생각보다.. &#129394;&#129394;\r\n연기는 다들 좋았다', '아쉽다\r\n안타깍다\r\n에휴', '라미란 연기 강추해요.', '실제 보이스피싱 내용을 다룬 내용이지만 심각하고 지루하지 않게 내용 이어서 재미있게 잘 봤습니다 또 봐도 재미있게 잘 볼것 같습니다', '라미란 외 조연들 연기 너무 훌륭했어요.. 시간 가는 줄 모르고 재미있게 관람했습니다. 실화를 바탕으로 했기에 더욱 영화에 몰입하면서 봤어요.  추천합니다!!', '라미란의 연기가 좋았고 ?우리나라 경찰의 무능함이\r\n다시한번 느껴졌어요', '보이스 피싱범은 다 죽어!!!', '라미란님 연기 최고에요~', '실화바탕이라서 더 잘본거같아요\r\n멋지시네요', '라미란님 쨩 ? 공권력도 하지 못했다. 김성자님 최고  너무 너무 잘 봤습니다. 무지하게 잼있어요.', '실화인 게 놀랍다... 이런 내용은 왜 항상 경찰이 문제인가', '실제 있던 애기라서 더 봤네요^^', '사람의 돈을 갈취하는 나쁜것들은 없어져야해', '기대가 너무 컸나봐요 조금 아쉬워요', '배우들에 연기 재미있게 잘 보았네요 대단한 덕희님.', '시원하고 몰입해서 봤네요ㅎㅎ 재밌었어요!', '아..제가 애가 있다보니 폭풍오열이 딱 그만한또래라 실화인데 심한픽션없이 사실적으로 그려낸거같아요 나쁘지 않고 좋았어요', '시원하고통쾌하요짱짱', '보이스피싱하는 놈들은 천벌을 받아야 된다.', '재미있어요 실화라는게 마음아프네요.\r\n라미란배우 연기는 &#128077;', '굿굿 재미있었어요라아라', '실화라는게 놀라울따름~~\r\n라미란 !!  연기  !!  역시!!!', '실화라는 것에 놀라기엔 부족한 장면들', '라미란 배우님 연기&#128077;\r\n몰입감도 좋고 내용도 통쾌해요!', 'Dhsgvcggu jf jf kf kf jf jg jg kgg ufcit jggg hrr jff jc', '영화 감동적으로 봣습니다', '진짜 감동재미 너무좋았어요 ', '코믹하게 풀어냈지만 마냥 코믹하지만은 않은...', '아줌마도 잡는 범인 못잡는 경찰...ㅎ', '실화바탕\r\n그런일이 있었는줄도 몰랐네\r\n내용 재미있었지만\r\n라미란 배우 목소리,억양 계속 거슬려서..\r\n좀 바뀌어야하지 않나..\r\n어느 배역이나 똑같은것 같아서..', '진짜 재밌고 연기 잘하고 최고였어여!', '완전 대박 잼납니다!!!! 범죄도시보다  더 후덜덜심장쫄깃하고 극한직업먼큼 우끼기도하고 베테랑만큼 시원하고 통쾌하기도 합니다!!!!완전 강추!!!', '진짜 고생하셨네 볼만했다', '재밌었어요! 킬링영화 ㅎㅎ', '아주 좋았어요ㆍ\r\n많은 사람들이 관람했으면  하고 추천합니다', '실화가 소재인 경우, 실패할 확률은 적어진다. 약간의 조미료는 있었지만, 잘 봤다. 아니 꽤 좋았다. 날로 그 수법이 진화하는 보이스피싱이 짜증날뿐...', '보는 내내 답답해 죽습니다. 스트레스가 쌓임. ', '진짜 오랜만에 꿀잼영화보고나와서 힐링됐어요 감동 코믹 스릴 다 담고 있어서 복합적인 느낌인데 내용과 전개가 탄탄해서 높은평점이 이해되는 영화였어요', '나는 별로.\r\n정말 좋은소재 좋은스토린데 이렇게 유치뽕짝으로 만들다니...배우들 이름값이 아깝다', '항상 일상생활에서 조심해야겠다는 생각과 동시에 배우들의 연기가 좋았어요', '아무생각 없이 킬링타임용으로 좋은 영화네요. 내용은 생각이 많아지는 줄거리네요.', '라미란배우님 좋아해서 더 보고싶었던영화!!\r\n실화인점 보이스피싱관련만 알고 봤는데\r\n진짜 대박!! 꼭 보세요 ~', '다들 연기도 잘하시고 스토리도 흥미진진해서 집중해서 봤네요. 이게 실화를 바탕으로 한 영화라니 참 놀랍습니다', '정말 영화같은 이야기인데\r\n실화바탕이라니.. 대단하신분ㅜㅜ', '실화를 바탕으로 한 소재여서 영화를 보는 사람들 모두 학습효과를 주는 동시에, 배우들의 케미가 조화로운 영화였어요^^', '보면서 답답한 마음이 들었지만 그래도 통쾌하네요', '완전 잼있어요. 하지만 왠지 씁쓸한... 코미디 보다는 범죄영화. 중학교 아들하고 봤는데. 경각심도세워주고 잘본거같아요', '무난하게 재밌었어요.', '보이스 피싱 하는 사람도 없고 당하는 시민도 없는 사회가 됐으면 좋겠어요\r\n배우님들 역기 덕분에 엄청 감정이입해서 봤습니다', '결자해지\r\n지대루네요', '믿고보는 배우들의 연기합도 괜찮았고 긴장스릴재미 다 있었어요ㅋㅋ같이 울고웃고 화내면서 봤네요 꼭 다들 보세요!', '재미있게 봤어요. 근데 너무 가볍게 다룬 듯...', '기대했던것보다 좋았습니다.', '부모님께는 보이스피싱 교육, 아이들에게는 사회교육 \r\n범죄 일으키지 맙시다. 바르게 삽시다. 라미란 배우 최고!!!!', '그저 그랬네요. 배우들 연기는 잘했는데 연출이 못 따라갔네요.', '라미란 연기 진짜 감동이네요', '실화라서 더 몰입이 되었습니다', '기대하지 않으면 재미있고\r\n기대하고 가면 그냥 그럴 수 있는 딱 그 정도', '영화를 보는동안 가슴이 조마조마했지만 해피엔딩이어서 좋았습니다.', '재미있게 잘 봤습니다~~', '기대없이 봤는데. 정말 잘 만든영화. 배우들 연기가 완벽이네요. 중간에 조마조마해서 혼났네요.', '실화라고  알고보니  현실감있게 다가온 영화?혹여  헷꼬지  &#40;3년만에 출소&#41; 당했을까  했는데  다행히  잘 지내셔서  여자는  약해도   엄마&#40;아줌마&#41;는  강하다는  말이  이영화가  강하게  전달해줍니다?꼭  보세요!  무겁지않게  웃음포인트도  적당히  있습니다.', '평범한 시민의 놀라운 결과. 누구나 당할수 있고 누구나 해낼수 있음을 보여줌', '잘 풀려 다행이었던 영화', '잘봤습니다\r\n실화/감동..\r\n역시입니다~^^', '내 억울함을 풀 수 있다는 거에 쾌감 최고!!! 실화라는 거에 놀람.', '내 억울함을 풀 수 있다는 거에 쾌감 최고!!! 실화라는 거에 놀람.', '무조건 꼭 보세요^^\r\n보장합니다', '배우 연기 좋지만 각본이나 연출이 아쉽습니다. 사실기반의 한계성을 가지고 있지만 좀더 간절할 수도 있었고 좀더 유쾌하거나 좀더 긴장감 있게 만들어졌다면 하는 바램입니다', '시스템에 답답함이 있지만 결말전까지는 흥미롭지', '미란배우 캐릭터 고착화 심각하다', '가족과함께 보았어요~', '처음부터 끝까지 지루함없이 재밌었어요', '라미란 배우의 연기력 대박', '사실 기반이라 사이다 전개는 없었으나 긴장감이 있었다', '쏘쏘 킬링 타임 볼만해요', '머 조마조마하게 보긴했는데 완전 재밋다고 할수는 없넹', '보이스 피싱 정말 조심해야겠네요.\r\n실화라니 더욱...\r\n라미란 배우님 연기 짱이네요~~~', '너무 재밌게 잘 봤습니다ㅎㅎㅎㅎ', '너무 재밌게 잘 봤습니다ㅎㅎㅎㅎ', '좀 잔인했던거 빼곤 재밌었어요! ', '시간이 금방 지나갔어요\r\n용감한 시민 덕희님~박수를 보내드려요', '음... 어디서 많이 본듯한. 그리고 익숙한.\r\n조금은 많이 아쉬움이 있는 그런 맛.', '경찰의 무능함... 덕희와 덕희 친구들이 경찰보다 훨씬 낫다', '실화였다니 안 믿기는..\r\n배우들의 케미도 좋았고 가끔씩 나오는 유머러스도 좋았다', '그 후 신변이 걱정되게 하는 스토리라 속시원한데 조마조마한 영화. 시민만세다!', 'ㅎㅎㅎ잼습니다ㅎㅎㅎ', '평범한 시민의 승리. 반대로 말하면 무능력한 공권력. 보호받아야할 시민이 오히려... ㅠㅠ', '생각보다 너무 재밌던데요? 약간 범죄도시가 생각나기도 하고!!!', '페미스럽게 꽥꽥대네 진짜 걸캅스2', '역시나 라미란님 나오는 작품은 거의다 재밌는것같아요 특히나 실화라서 더 재밌고 통쾌한 영화였습니다', '실제 이야기와 재미를 적절하게 잘 버무린 영화.', '적절한 진진함과  코믹이 잘 만들어진건 확실하다 뻥  뚫린 통쾌함은 없지만   역시 최고', '실화라니 몰랐습니다!', '재밌어요 간만에 재밌게 본 영화!', '어떤 부분들이 영화적 각색인지 궁금해졌다. 또한 무겁고 고통스러운 주제를 재밌게 풀어낸 재치에 박수를 보냅니다.', '재미는 있었지만 대박은 아닙니다 보이스 보다 못한것 같네요', '남의 일이 아니라서,\r\n내 가족에게 일어난 일이어서 더 화가났고,\r\n결말이 좋아서 더 통쾌했다~~', '진짜 보이스피싱범들은 전멸시켜야 한다.', '역시 연기들 너무 잘해 ㅋ', '엄청 가볍게 볼 수 있는 영화는 아니었네요 생각보다 재밌었습니다', '통쾌한 액션과 스토리! 군데군데 어색한 부분들은 있지만 너무 거슬릴 정도는 아니다 ㅎㅎ 꽤나 볼만한 영화!', '이런 일이 실제로 있었다니 싶은 스토리와 중간중간 긴장감과 웃음 포인트를 놓치지 않음!', '마지막에 속이 다 시원~ 내용은 좀 쏘쏘 했어요', '재미있게 잘 봤습니다. ', '실화라는게 너무 무섭고 배우들 연기가 참 좋았어요', '배우들연기잘하고요 이게실화라니 ㅠㅠㅠ', '긴박감이 느껴지는 제보자의 시점의 이야기와 대비되게 허술하고 엉망진창으로 묘사된 피해자를 무대 주인공으로 과장되게 내세우려다가 이상하고 지루한 영화가 되어 버렸다  특정 국가 사람들을 우호적으로 만든 이야기는 영화 제작사가 특정국가가 아닐까라는 생각마저 들게함', '작당히 보기좋은 킬링무비', '재밌게 관람했습니다.', '기대를 안하고 보러가서 생각보다 더 재미있었어요!! 이게 실화라니 놀랍네요', '무거운 소재인데도 전반적인 내용이 밝고 코믹요소로 즐겁고 가볍게 볼만했다. 배우들의 연기도 아주 좋았다.', '라미란 배우의 역대급 연기', '실화라는 게 대단하네요 가볍게 볼만해요', '라미란의 하드캐리! 시민덕희가 보이스피싱 총책을 잡았다는 거 외에는 비추. 배우들의 연기가 따로 놀아요. 연출도 후지고, 각색도 후지고…어울리지않는 유머.  &#40;완숙&#41; &#40;후라이&#41;말고 &#40;반숙&#41;도 만들어주세요,CGV. 박형사가 미란다원칙 말안해서 총책은 종신형 선고아니잔아요', '올해 첫 영화로 손색없는 작품이었습니다.\r\n기승전결 완벽 재밌어요']"
