,name,code,review
0,시민덕희,20661,"['K아줌마 파워의 대단함', 'ㅎㅎ 실화라니 믿기지 않을 정도.', '2016년 8월 뉴스를 자세히 봐야겠다.\n2021년 영화 보이스 의 순한 맛 !!!\n잘 봤어요 ~', '이게 실화라는게 참 대단하네요.. 너무 재미있었고 몰입감도 좋았네요 ^^', '생각보다 재밌는 영화였네요. 연기력 갑', '두  여배우의 리일한 연기에 끝까지 재미있어요 추천합니다', '추천하고 싶은 시민덕희♥', '여자 마동석 정의로운세상을 위해 노력합시다\n검찰 경찰 판사 개혁합시다', '어머니가 재미있다고 하시네요', '그냥저냥 볼만하네요 ㅎㅎ', '나같으면 1억받고 좀 더 챙겨서 시마이~ 갑자기 현실성이 뚝뚝', '좋아요~ 재미있게 잘 봤어요', '시원시원하네요 ~ 굿', '생각보다 괜찮았음 공명 꼬질하고 불쌍한데 잘생김 후반부는 좀 무리수 느낌', '재밌게 잘봤슴니다..', '실화라니 무섭지만 잘풀어놔주셔서 지루하지않게 잘봤어요 역시 믿고보는 배우님들~', '잘봤습니다 ', '잼 있어요. 해피엔딩이라 좋고 실화의 힘이 있어요.  공명 구엽구 이무생씨는 악역에  딱이예요 ', '재미있게봤어요', '진짜 실제주인공 고생많아서요', '기대없이봤는데기대없이끝난영화!', '실화의 힘이 있네요-! 라미란 연기 넘 리얼해서 과몰입했습니더?-!!!', '재밌고 간 ㅕㄴ하게 보기 좋았어요', '난… 재미었는디 실화인 게 충격적', '영화 걸캅스처럼 여배우들의 연기가 돋보인 작품. 언젠가 염혜란 배우가 주인공으로 등장하는 영화가 나와서 연기력이 더 많이 알려지면 좋겠어요.', '가벼운 오락 영화로 보기에 괜찮아요', '보이스 피싱에 항거한 덕희씨 화이팅!!', '재미없어요. 코미디도 아닌 액션도 아닌 추리물도 아닌 그냥 한국영화 범벅 ㅡㅡ 그나저나 한국경찰 무능한건 팩트', '보이스피싱 총책 검거 실화', '역시 라미란 염혜란 두 분 연기는 믿고 봅니다 최고!!', '재미있었어요 공명 님이 귀여웠어요', '실화라니 총책잡으신분 너무 대단하세요! 영화도 재밌게.잘보았습니다', '완전 재밌게 봤네요', '실화인지 모르고 보았다가 놀랬어요! 진짜 대단..', '세탁소 화재로 인해 대출상품을 알아보던 생활력 만렙 덕희에게 어느 날', '보는내내 즐거웠고 시간가는지모르고 봤어요 굿이예요 실화바탕인데 주인공 멋있어요', '역시 믿고 보는 라미란, 염혜란 두 여배우가 다한 영화입니다 실화을 바탕으로 만들었다는데... 철통밥통이라는 그직업의 분들은 그때나 지금도 한숨만 나오더라 ~~', 'ㅈㅇㅇ', '연기도 잘하시고 잼나게 봤어요', '실제로 부모님이 보이스피싱 당했는데\n경찰대응에 완전공감이요\n경찰들은 전혀 해주는게 없음\n감독이 잘꼬집어서 영화 만드셨넹\n라미란 배우님 진짜 연기 잘하심 최고!\n이 영화보시고 반성좀 했으면..', '라미란배우의 안성맞춤이네요', '영화적인 과장이 있을꺼라 생각했는데 실화라는 게 소름.\n\n엄청 웃기거나 그렇지 않지만 집중하며 볼 수 있는 스토립니다.', '시민 덕희의 통쾌한 복수!', '피해자는 아무런 잘못이 없다는 걸 잘 보여준 것 같아서 좋았어요. 끝까지 긴장하면서 봤습니다. 영화 재미있어요 :)', '배우들연기구멍이 하나도없네요~~~너무 재미 있어요^^', '갑진년 라미란 용감한 시민으로 선정 됩니다.', '실화가 모티브라 놀랍고 감독의 연출력과 배우들의 연기에 박수를 보낸다 재밌다는 입소문이 퍼져서 많은사람들이 봤으면 좋겠다', '처음부터 끝까지 흥미진진해서 몰입해서 봤어요. 중간중간 적절한 유머도 좋았구요. 부모님도 재밌게 보실 것 같아서 또 예매해서 보여드리려구요^^', '별 기대 안하고 봤는데 생각보다 괜찮았다', '중간중간 같이 조마조마했음...다들 생활연기는 정말 짱이고.....그와중에 뭘 연기해도 이젠 이무생로랑~', '역시 대한민국 아줌마는 짱!!입니다', '', '범죄가 없는 세상이 되면 좋겠습니다. 정의가 실현되는 사회이기를! 감사합니다!', '재밉게 \n시원하게 잘  봤어요 ~~ 강력 추천요 .\n\n대한민국 국민 위대하고 단합 참 좋아요 !!!\n우리 0찰 0찰은 국민을 위해 사명을 갔는지 ...00 바라보기 \n\n보이스피싱 스미싱  피해자가 조금이라도 줄어들기 바라면서\n시민덕희 강력추천', '라미란땜에 봤어요. 걍 볼만합니다. 사람들의 욕심때문에 무서운 세상이 됐어요.', '역시 라미란&염혜란ㅡ경찰들의 태도.얼마나 힘들었으면 직접...실화라니 그분에게 박수를 쳐드리고 싶다', '심각한 내용인데 웃으면서 봤다 남의 눈에 눈물 나게 하는 사람들은 꼭 피눈물 흘렸으면 좋겠다', '너무 재밌게 잘 봤어요 감사합니다', '생각보다 잼나게 봤어욥', '기대 이상으로 재밌고, 긴장감이 있어 지루하지 않다. 실화인 점이 놀랍고, 모든 배우들의 연기 합이 좋다!\n\n특히 라미란 배우의 연기 내공이 돋보이고, 보이스 피싱 피해자들이 자책하지 말고 조금이라도 위로가 됐음 좋겠다.', '영화라서 가능한 이야기~\n여튼 유쾌합니다. \n가볍게 보기 좋은 영화입니다.', '좋아요\nㅇ간만에재밌게볼수잇는영화갠ㆍ옴', '라미란 누님의 질주', '믿고보는 라미란.\n사랑합니다', '경찰을 너무 미화시킨거 아닌가', '무능한 경찰의 모습은 실화가 영화보다 더 어매이징 하다는게...', '재밌게 잘 봤습니다. 추천합니다', '실화여서 그런가 더 볼만하네요', '잘봤습니다 ', '영화 봤습니다~!~!~!', '2시간이 길 것 같았는데, 의외로 금방 지나가서 괜찮았어요. 배우들의 합이 좋을 것 같아요:)', '주변에서 일어날 수 있는 일이라서 함께 분노하며 보게 되는 영화', '재미있고 유쾌통쾌하다', '기대없이 봤는데도 실망스런 영화.추천안해요.', '잘 봤어요.\n아직도 피해자가 직접 물증 찾고\n유투버가 공론화라도 해야 사건화되는 시대라는게 안타깝네요.\n실제 주인공은 보상금도 못받고, 공은 경찰들 차지였다죠..ㅜㅜ', '뻔한 스토리라 기대는 안했는데 잘봤어요 실화라는게 믿어지질 않네요 박수를 보냅니다 그래서 별 4개요', '실화 바탕이라 재미있었어요', '너무 용감한 시민의  실화를\n이렇게 관람하다니 유쾌 통쾌 상쾌합니다', '실화를 바탕으로 한 영화라 더 감동입니다.\n나라는 시민이 지킨다!!', '무난하게 잘 본것 같아요!', '연기도 좋았고 넘 재미있게 잘 봤습니다', '처음부터 끝까지 너무 잼나게 보고 왔네요. 연기가 너무 좋습니다.', '보급형 범죄도시느낌?', '시민덕희 너무 재밌어요!', '재밌게 잘 봤습니다', '결말이 통쾌하다기보다 피해자분들의 억울함과 간절함이 느껴저서 마음이 아팠습니다...피해자가 손가락질 받는것이 아니라 가해자가 제대로된 처벌을 받는 세상이 되길..', '볼만합니다.', '재미있게 잘 봤습니다', '재미있게 잘 봤습니다', '쟈니난 남자 이뮤생로랑..♥', '여주는 물론이고 여자조연ㆍ 빌런두 연기짱이네요\n긴장감과 재미가~대한민국 국민 모두 \n보이스피싱 조심 또 조심', '우리일상속 일어날수있는 소재로 교훈을 주네요..', '당한 사람은 잘못이 없다', '실화를 소재로한 배우들의 연기가 돋보인 영화', '평범하지 않은 추진력으로 달리는 흥미진진한 추적극', '영화 보는 내내, 징징징징~~~ 스트레스 받았어요. 스트레스 받은만큼 결말이 시원하지도 않네요', '재미있게봤어요\n웃음코드반 감동반일줄알았는데\n생각보다 웃음은없었어요\n', '쉴틈없는 전개로 지루하지 않음', '너무 재미있게 봤어요 ^^', '영화 재밌게 잘 봤습니다', '전반부는 너무 뻔하지 않나 싶었지만 전개가 답답하지 않고 후반부로 갈수록 더 재밌었슴더 ', '뻔하지뭩ㅋㅋ 근데 너무 ㅋ시끄러 ㅋ 고막테러여 ㅎ', '그냥저냥 볼만 하네요.', '실화라서 더 흥미진진', '이게 실화라니 김성자님 대단하네요 ㅎㅎ\n잘봤습니다~', '재미 있어요! 추천해요', '깊은 생각 없이 재밌게 볼 수 있는 영화입니다. 보이스피싱에 대한 경각심도 주고요.', '그냥 저냥 뭐', '영화같은 실화 시원하다', '재미지네요', '보는 내내 가슴이 아프고 눈물이 난다.\n세월호때 교훈~ 국가는 국민을 구하지 않는다.\n세월호 유가족들이나 신덕희님처럼 곤경에 처한 사람들 팔아 지들 욕심 채우는 인간들만 있을뿐...', '재미있게 잘 봤어요.', '오!!!이거 완죤 재밌네요', '공감 무지 되는 스토리에 완전 멋진 통쾌까지!!!!', '코믹물인지 알았지만 범죄물이었음', '재미 있게 잘 봤네요. 실화라는 것이 놀랍네요', '실화라는게 좋았고 손대리의 목숨건 제보가 없었다면 결국 해결하지 못랬을거라 생각하니 씁쓸했다', '재미있게잘보았습니다.', '볼만한 영화였습니다.', '시민덕희 시민덕희ㅜ시민덕희', '10점은 아니지만, 내용이 뻔한대도 라미란이 라미란 했네, 추천!!  몰입감 있음. 실제 사례 모티브란게 신기.', '다소 무거운 소재를 유쾌하게 잘 풀어주셨네요~', '재밌게 잘봤어요 시간가는줄 모르고.. 실화라니 꼭봐야할영화인듯', '돈앞에서는 평등', '오랜만에 극장에서 영화를 보니 정말 좋았어요.\n처음부터 마지막까지 긴장을 늦출수가 없는 빈틈이 없는 영화였던것 같아요.\n배우들의 연기가 주ㆍ조연 할것 없이 캐릭터에 맞게 연기 너무 좋았어요.\n', '와~오랜마에 진짜 재밌었어요!! 배우들 한명 한명 어색하지 않고 자연스러운 연기 라서 너무 팀워크 가 좋습니다~^^\n재발 2편 도 나왔으면 좋겠습니다 ~~????', '유쾌 상쾌 통쾌   너무 재밌어서 두시간이 후딱 가버렸네요 ㅋㅋㅋㅋ  꼭 보세요!!!', '영화를 통해 다시한번 보이스피싱에 대해 경각심을 갖게 되었습니다. 아는분도 보이스피싱을 당했는데 집안이 풍비박산 나더라고요.. 경찰분들께서도 좀더 약자의 편에 서서 힘껏 도움을 주셨으면 하는바램입니다.', '무거운 주제를 재미,유쾌,통쾌하게 풀어냈네요~\n재밌게 봤습니다 ^^', '재밌게 보고왔습니다.', '라미란 염혜란이  잘 살린 케릭터.\n실화라기엔 너무 엄청난 이야기네요.\n현실의 주인공분\n경찰 특채를 해야될듯~\n멋집니다.\n그리고 세상 참 무섭네요', '재밌게 잘봤어요~', '참 보이스피싱 당해봐서인지 남 이야기가 아니네요... 다 죽어야 되는 양아치 개슈렉들... 손 부들부들 떨며 끝까지 봤네요...', '좀 짜증나는 영화~처음부터 끝까지 뻔한 스토리에 악쓰다 끝남!\n조연급 배우들에 연기는 기본이상~60대이상 아저씨들이 좋아힐 영화,', '1-실화.\n2-배우들 연기력 짱.\n3-보이스피싱의 무서움.\n4-재미있게밨어요.', '애매하네요. 재미가 없진 않은데 그렇다고 남에게 추천하기도 그런 영화. 실화인 건 좋지만 그걸 재밌게 각색 못했어요. 웃긴 부분도 있었지만 맘편히 웃을 수 없었어요. 여러모로 아쉽네요.', '실화라 더 흥미진진하다', '재미있게 봤어요 좋아하는 배우들만 나오네요', '보이스 피싱 진짜 무섭다 ㅜㅜ 다들 조심하세요 ㅜㅜ\n라미란 배우는 보는 내내 연기 대박!! 이었다. ㅎ', '실화라는 점도 놀랍지만, 그 이야기를 몰입하기에 무겁지도 가볍지도 않게 잘 담아냈다', '대한민국 경찰들 정신 차려라', '손에 땀이 나고 다리를 떨며 재미있게 보고 \n공명은 좋은 영화엔 다 나오네 복도많지', '끝까지 합의를 안 하는 게 리얼 멋', '실화라는 점에서 반은 먹고 들어간다 ', '실화라 더 좋았어요~^^', '잘만들엇는데요??\n실화라니 더 대단하고ㅋ\n잘봣어요ㅋ', '대한민국 경찰들 정신 차려', '속이 다 시원하다\n라미란 염혜란 화이팅!!!', '실제 사건이었다는 것을 영화를 보고 알았습니다.\n보이스피싱이 얼마나 무서운 것인지 새삼 알게 되었으면 늘 조심한다해도 교묘한 방법으로 진화해서 걱정입니다.\n마음이 무척 아팠습니다.', '별 기대없이 가벼운 코믹이라 생각하고 봤는데 \n시간 가는줄 모르고 끝까지 재밌게 봤습니다', '라미란 영화는 진짜 영화다~~^^', '너무 재미있어요 추천합니다', '재밌어요. 실화라는게 놀라움', '무서워 조심하세용 !!', '보이스피싱범 잡는 얘기~~ 조심하새요 ~~~', '재밌게 봤네요!!! \n시간 가는 줄 몰랐어요', '재밌게 잘 봤어요', '이런 나쁜 인간들이 빨리 사라지길 바랍니다.~', '재밌어요~전개도 빠르고 지루함 없이 서사가 쭉 이어집니다. ', '실화라는게 믿겨지지않네요..', '재밌어요 28일 무대인사때 또보러가요', '실화를 바탕으로 제작된 영상이어서 정말 이 세상은 무섭다는 것을 알 수 있었고 재미 있었습니다.', '재밌었어요 추천합니다 ㅎㅎ ', '보이스피싱 없어져야한다.  라미란 연기 실감나게 봤어요.  경찰보다 더 경찰같은 시민덕희 대단합니다.', '정말 재미있게 잘봤습니다', '그냥 지루하지 않게 볼만해요', '영화 잘 봤습니다.', '너무 유쾌해요!ㅋㅋㅋㅋ 오랜만에 재미있게 보기 넘 웃긴 영화였습니다! 지루하지도 않고 빵빵 해결되니 굳...', '재밌게 봤어요  진짜 보이스피싱에 넘어가지않도록 조심해야된다는걸 다시한번 느낍니다. 근데 진짜 이거보고 경찰이 제일 한심하다는걸다시한번더 느낍니다', '내가 본게 아니라 모르겠는데 킬링타임용이라는 느낌?', '일단 지루할틈이 없고 시원시원한 전개가 너무 좋네요!!!', '실화인지 몰랐습니딛ㆍ', '영화 관람후 실화라는 사실에 인터넷 확인해 보니\n너무 한심한 경찰과 그분이 한일을 경찰이 한 것처럼\n되어 있네요.\n사실 확인후 더 화가 났습니다..', '딸아이와 함께 보았는데 정말 재미 있었어요 ㅎㅎ\n역시 배우들이 연기도 잘하고 각본도 좋았네요', '실화기반스토리 믿고보는 배우 더이상 말해모해?\n강추합니다', '아줌마들 열심히 하시네', '어설픈 만듦새.', '잘봣어요 오랫만에 힐링햇어요^^ ', '시민덕희 시민덕흴ㄹㄹ', '배우들 케미 좋고 생각보다 뻔하지 않고 재밌네요', '슬프거나 감동적인 영화 X, \n긴장감 넘치는 영화 O (그래서 좋았음)\n긴장감과 더불어 중간중간 코믹한 연기들도 있어, 영화가 루즈해진다는 느낌이 없고 알참.\n저소득층이 아닌 중산층 시민의 피폐해진 삶을 다루어 더욱 와닿음.', '존잼!!! 배우들 연기도 다 찰떡이고 내용도 흥미진진했다 ㅠㅠ 짱짱', '이야기는 디테일은 없이 큰 이야기 구성으로 빠르게 전개되고 결말이 통쾌합니다~', '막힌 속이 뻥 뚫리는 듯 통쾌, 유쾌한 영화네요. 여자 4명의 연기 너무 좋았고 박병은씨 형사역도 찰떡궁합이네요.', '잘 봤습니다\n정말 대단합니다\n제발 보이스피싱이 없어졌으면합니다', '너무 좋았고 실화라서 더 좋았네요', '실화바탕이라 더 실감났던것 같아요', '볼만했다.유익하고 코믹하기도하고', '시민덕희 보이스피싱 \n란미란주인공중국에서잡으로가는데\n총책임자 비행기타고도망갈려고하는데\n결국엔 보스잡아았다\n실화 영화입니다', '무거운 소재지만 간간히 웃음 한스푼도 있네요', '재밌게봤음', '별 기대없이 갔다가 너무 잘 만든 영화라 놀랐음. 보이스피싱 아직도 판치는데 부모님께 교육용으로 ㅎㅎㅎ 보여드려야겠음 ㅎㅎ 라미란 공명 연기도 굿!', '현실감이 좋아요. 구성이 탄탄하구요 라미란의 연기는 역시나 탁월합니다. 마치 사실속의 주인공 같아요.', '재밌게 잘 봤습니다', '재미있게 잘 관람했어요', '매력이 없는 영화', '너무 재밌었습니다. 부모님께 추천드렸어요~', '재미도 재미지만 실화영화.... 실제인물 대단하네요\n용감한 시민입니다.', '재미있네요. 추천합니디', '의외로 재미있네요']"
